epoch,categorical_accuracy,loss,precision,recall,val_categorical_accuracy,val_loss,val_precision,val_recall
0,0.3031249940395355,5.98584508895874,0.30290457606315613,0.22812500596046448,0.25,17438472.0,0.25,0.25
1,0.31562501192092896,2.3796803951263428,0.3385826647281647,0.13437500596046448,0.25,19766.7578125,0.25882354378700256,0.25
2,0.24062499403953552,2.0737497806549072,0.33673468232154846,0.10312499850988388,0.20454545319080353,2.8448305130004883,0.043478261679410934,0.011363636702299118
3,0.359375,1.7709277868270874,0.4144144058227539,0.14374999701976776,0.22727273404598236,1.6947048902511597,0.5384615659713745,0.07954545319080353
4,0.359375,1.5244545936584473,0.4845360815525055,0.14687499403953552,0.25,2.313852071762085,0.22972972691059113,0.1931818127632141
5,0.4000000059604645,1.530517816543579,0.4333333373069763,0.16249999403953552,0.125,2.3204431533813477,0.1265822798013687,0.11363636702299118
6,0.44062501192092896,1.516139268875122,0.529411792755127,0.28125,0.20454545319080353,2.107598304748535,0.2222222238779068,0.15909090638160706
7,0.4156250059604645,1.5318814516067505,0.5199999809265137,0.203125,0.28409090638160706,1.452224850654602,0.5,0.1931818127632141
8,0.43437498807907104,1.4886012077331543,0.5035461187362671,0.22187499701976776,0.2954545319080353,18.058048248291016,0.2926829159259796,0.13636364042758942
9,0.44062501192092896,1.4567111730575562,0.5436241626739502,0.25312501192092896,0.5340909361839294,4.715578556060791,0.5348837375640869,0.2613636255264282
10,0.484375,1.4596612453460693,0.545918345451355,0.3343749940395355,0.4204545319080353,1.4461959600448608,0.5106382966041565,0.27272728085517883
11,0.44999998807907104,1.4063431024551392,0.5178571343421936,0.2718749940395355,0.3636363744735718,1.4665038585662842,0.5666666626930237,0.1931818127632141
12,0.559374988079071,1.1549875736236572,0.6558139324188232,0.44062501192092896,0.4545454680919647,2.697150230407715,0.5636363625526428,0.35227271914482117
13,0.578125,1.131942868232727,0.6696035265922546,0.4749999940395355,0.40909090638160706,7.839534282684326,0.42465752363204956,0.35227271914482117
14,0.6499999761581421,1.0537307262420654,0.6958333253860474,0.5218750238418579,0.4318181872367859,1.8399962186813354,0.5081967115402222,0.35227271914482117
15,0.6312500238418579,1.008648157119751,0.716738224029541,0.5218750238418579,0.4204545319080353,7.920781135559082,0.46875,0.34090909361839294
16,0.643750011920929,0.949679970741272,0.6904761791229248,0.543749988079071,0.5681818127632141,14.56496810913086,0.6056337952613831,0.4886363744735718
17,0.596875011920929,0.9693590998649597,0.6808510422706604,0.5,0.39772728085517883,14.660094261169434,0.39726027846336365,0.3295454680919647
18,0.6499999761581421,0.8922645449638367,0.7115384340286255,0.578125,0.625,0.9852181077003479,0.7272727489471436,0.5454545617103577
19,0.565625011920929,1.1418805122375488,0.6371307969093323,0.47187501192092896,0.39772728085517883,144.5902557373047,0.38461539149284363,0.34090909361839294
20,0.65625,0.9551870226860046,0.7429718971252441,0.578125,0.5,3.389106512069702,0.5405405163764954,0.4545454680919647
21,0.653124988079071,0.9386396408081055,0.7065637111663818,0.5718749761581421,0.2613636255264282,186.54351806640625,0.2613636255264282,0.2613636255264282
22,0.45625001192092896,1.353469967842102,0.5675675868988037,0.328125,0.13636364042758942,323.6142272949219,0.13953489065170288,0.13636364042758942
23,0.612500011920929,1.0045397281646729,0.6796537041664124,0.4906249940395355,0.40909090638160706,7.992216110229492,0.45945945382118225,0.3863636255264282
24,0.65625,0.9046832919120789,0.7301587462425232,0.574999988079071,0.5681818127632141,7.980825901031494,0.6507936716079712,0.46590909361839294
25,0.6656249761581421,0.821076512336731,0.734375,0.5874999761581421,0.4204545319080353,4.607542037963867,0.40909090638160706,0.3068181872367859
26,0.675000011920929,0.8985939025878906,0.7106227278709412,0.606249988079071,0.47727271914482117,16.12630271911621,0.5142857432365417,0.40909090638160706
27,0.699999988079071,0.8078921437263489,0.7568627595901489,0.6031249761581421,0.625,3.9313743114471436,0.6419752836227417,0.5909090638160706
28,0.765625,0.6399999856948853,0.8100358247756958,0.706250011920929,0.3863636255264282,14.402236938476562,0.39759036898612976,0.375
29,0.78125,0.5560046434402466,0.8225256204605103,0.753125011920929,0.3636363744735718,2.362362861633301,0.4000000059604645,0.3636363744735718
30,0.6937500238418579,0.858017086982727,0.7635658979415894,0.6156250238418579,0.5454545617103577,25.073057174682617,0.5769230723381042,0.5113636255264282
31,0.7593749761581421,0.7578911185264587,0.8035087585449219,0.715624988079071,0.5340909361839294,2.205733060836792,0.5909090638160706,0.4431818127632141
32,0.737500011920929,0.7161111235618591,0.781361997127533,0.6812499761581421,0.6931818127632141,2.783841133117676,0.7435897588729858,0.6590909361839294
33,0.7749999761581421,0.5526539087295532,0.8137931227684021,0.737500011920929,0.6704545617103577,1.0724493265151978,0.7532467246055603,0.6590909361839294
34,0.815625011920929,0.48462051153182983,0.8456375598907471,0.7875000238418579,0.75,1.8291676044464111,0.7777777910232544,0.7159090638160706
35,0.8125,0.5415361523628235,0.8246753215789795,0.793749988079071,0.625,2.307372808456421,0.6708860993385315,0.6022727489471436
36,0.846875011920929,0.38823238015174866,0.8642383813858032,0.815625011920929,0.7159090638160706,0.8866286873817444,0.7325581312179565,0.7159090638160706
37,0.809374988079071,0.4773809313774109,0.8338761925697327,0.800000011920929,0.6363636255264282,2.227881669998169,0.654321014881134,0.6022727489471436
38,0.846875011920929,0.40887561440467834,0.8576051592826843,0.828125,0.6363636255264282,5.4126152992248535,0.6428571343421936,0.6136363744735718
39,0.8343750238418579,0.41495829820632935,0.8613861203193665,0.815625011920929,0.7159090638160706,4.860862731933594,0.738095223903656,0.7045454382896423
40,0.9156249761581421,0.23317217826843262,0.9379084706306458,0.8968750238418579,0.75,0.7777197360992432,0.7857142686843872,0.75
41,0.9312499761581421,0.21328940987586975,0.9428571462631226,0.9281250238418579,0.6022727489471436,4.984833240509033,0.5977011322975159,0.5909090638160706
42,0.925000011920929,0.21882998943328857,0.938906729221344,0.9125000238418579,0.7045454382896423,1.0107520818710327,0.729411780834198,0.7045454382896423
43,0.9156249761581421,0.22366556525230408,0.9208860993385315,0.909375011920929,0.6704545617103577,3.0306296348571777,0.6860465407371521,0.6704545617103577
44,0.8999999761581421,0.2828618586063385,0.9038461446762085,0.8812500238418579,0.7613636255264282,1.2534751892089844,0.7764706015586853,0.75
45,0.903124988079071,0.25618255138397217,0.9228295683860779,0.8968750238418579,0.75,3.1274659633636475,0.7411764860153198,0.7159090638160706
46,0.9156249761581421,0.19073304533958435,0.9299362897872925,0.9125000238418579,0.7386363744735718,1.2484158277511597,0.7441860437393188,0.7272727489471436
47,0.862500011920929,0.42595019936561584,0.8802589178085327,0.8500000238418579,0.46590909361839294,7.949081897735596,0.4819277226924896,0.4545454680919647
48,0.871874988079071,0.3543034493923187,0.8906752467155457,0.8656250238418579,0.6363636255264282,26.091028213500977,0.6436781883239746,0.6363636255264282
49,0.9593750238418579,0.16046182811260223,0.9677419066429138,0.9375,0.6931818127632141,2.0778493881225586,0.6896551847457886,0.6818181872367859
